run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,1,0.29292927820682524,0.9175666666666666,0.10597981799244881,0.9672,0.9672,1,0.001,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,2,0.14664158073266348,0.95615,0.07760475403275341,0.9753,0.9753,2,0.001,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,3,0.1203204878171285,0.9630833333333333,0.07361907609272748,0.9777,0.9777,3,0.001,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,4,0.1007465319176515,0.9691166666666666,0.06491270488635636,0.9801,0.9801,4,0.001,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,5,0.09018590529362361,0.9721166666666666,0.06055517824441194,0.9797,0.9801,4,0.001,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,6,0.06628337021445235,0.9789333333333333,0.05408463466130197,0.9835,0.9835,6,0.0005,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,7,0.05892753721624613,0.9817166666666667,0.05195201877013315,0.9843,0.9843,7,0.0005,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,8,0.05111561970288555,0.9834666666666667,0.05387987615335733,0.9841,0.9843,7,0.0005,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,9,0.0501106280438602,0.9840333333333333,0.05267971738593187,0.984,0.9843,7,0.0005,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,10,0.04765855540707707,0.98485,0.051667889982333876,0.9841,0.9843,7,0.0005,,
F2_l2_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,1e-05,0.0,64,10,-1,,,,,,,,0.9843,"0.991837,0.993833,0.984496,0.988119,0.970468,0.982063,0.988518,0.981518,0.984600,0.976214"
