run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,1,1.0231518054644266,0.9098,0.1377352553024888,0.9565,0.9565,1,0.001,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,2,0.7875825484275818,0.9384166666666667,0.12600920354574918,0.9591,0.9591,2,0.001,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,3,0.756704056930542,0.9423666666666667,0.11178215180486441,0.9656,0.9656,3,0.001,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,4,0.7298607555707296,0.9447166666666666,0.10600148669406771,0.9674,0.9674,4,0.001,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,5,0.7041825467745463,0.94735,0.08996139293685555,0.973,0.973,5,0.001,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,6,0.5744891652743022,0.9599333333333333,0.07694737183116376,0.9775,0.9775,6,0.0005,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,7,0.5315414204597473,0.96045,0.07492533212155103,0.9771,0.9775,6,0.0005,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,8,0.5168437209129334,0.9594333333333334,0.06748992010839283,0.9783,0.9783,8,0.0005,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,9,0.4999383461316427,0.9600666666666666,0.06940452110469342,0.9774,0.9783,8,0.0005,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,10,0.4873663861274719,0.9609833333333333,0.06583702342994512,0.9799,0.9799,10,0.0005,,
F7_l1_1e-4,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,0.0001,64,10,-1,,,,,,,,0.9799,"0.993878,0.990308,0.986434,0.982178,0.981670,0.974215,0.982255,0.970817,0.977413,0.958375"
