run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,1,0.22321983486115932,0.93635,0.10216384966373443,0.9674,0.9674,1,0.001,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,2,0.10493297782043616,0.9678333333333333,0.07903296752385795,0.9752,0.9752,2,0.001,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,3,0.083030343952775,0.9739333333333333,0.07223314746078104,0.9777,0.9777,3,0.001,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,4,0.07182350315327446,0.9769333333333333,0.07013036425486208,0.9778,0.9778,4,0.001,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,5,0.06388395416587592,0.9794833333333334,0.06426627963371574,0.9803,0.9803,5,0.001,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,6,0.03930691927721103,0.9873333333333333,0.050487912690406665,0.9839,0.9839,6,0.0005,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,7,0.032326048564972974,0.9898666666666667,0.05317327676970744,0.9832,0.9839,6,0.0005,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,8,0.031153586043914158,0.9900166666666667,0.05439645199540537,0.9846,0.9846,8,0.0005,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,9,0.029894107966435452,0.9901333333333333,0.050524682992254384,0.9842,0.9846,8,0.0005,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,10,0.026173703570539754,0.992,0.04955973261417821,0.9853,0.9853,10,0.0005,,
C2_drop_0p1,42,"512,256,128",relu,0.1,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9853,"0.991837,0.996476,0.986434,0.985149,0.976578,0.983184,0.983299,0.986381,0.981520,0.980178"
