run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,1,0.4118760962804158,0.8957833333333334,0.11953990083187818,0.9658,0.9658,1,0.0003,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,2,0.16356143787900607,0.9530833333333333,0.08726739675179124,0.9734,0.9734,2,0.0003,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,3,0.1283690482378006,0.9616,0.07529222777821123,0.9767,0.9767,3,0.0003,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,4,0.10790116781294345,0.9666833333333333,0.062410893309675156,0.9801,0.9801,4,0.0003,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,5,0.09394970317383607,0.97095,0.058023676759470254,0.9802,0.9802,5,0.0003,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,6,0.07381635485266645,0.9770833333333333,0.05275923968609422,0.9832,0.9832,6,0.00015,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,7,0.06785899606980383,0.9797333333333333,0.053924587781261656,0.9826,0.9832,6,0.00015,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,8,0.05918987665573756,0.9816666666666667,0.05163084520669654,0.9838,0.9838,8,0.00015,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,9,0.059041963252425195,0.9820166666666666,0.050802364633465186,0.9841,0.9841,9,0.00015,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,10,0.053047652113934356,0.9829666666666667,0.050010607206076384,0.9838,0.9841,9,0.00015,,
D3_lr_3e-4_step,42,"512,256,128",relu,0.3,1,pre,0.0003,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9841,"0.993878,0.992952,0.978682,0.988119,0.982688,0.984305,0.983299,0.976654,0.982546,0.977205"
