run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,1,0.272560316212972,0.9206666666666666,0.10617491161972284,0.9673,0.9673,1,0.001,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,2,0.14307560213804246,0.9557333333333333,0.08348317175451667,0.9739,0.9739,2,0.001,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,3,0.11391934377153715,0.9642,0.06887077573090791,0.9781,0.9781,3,0.001,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,4,0.10168214391569297,0.9684833333333334,0.06399188420912251,0.9784,0.9784,4,0.001,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,5,0.09062125341494878,0.9716333333333333,0.0614388332950417,0.9811,0.9811,5,0.001,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,6,0.0676857686529557,0.9787166666666667,0.05620251879673451,0.9819,0.9819,6,0.0005,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,7,0.061044074284782014,0.9801333333333333,0.052968043854739515,0.9828,0.9828,7,0.0005,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,8,0.05983778736243645,0.9803,0.051796367420814934,0.9837,0.9837,8,0.0005,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,9,0.05344521786794067,0.9821333333333333,0.05349929776503704,0.9838,0.9838,9,0.0005,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,10,0.049781329830735924,0.9840166666666667,0.05261606941351201,0.9844,0.9844,10,0.0005,,
A2_depth2_w256,42,"256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9844,"0.994898,0.990308,0.986434,0.980198,0.977597,0.989910,0.985386,0.980545,0.975359,0.983152"
