run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,1,0.3039507152120272,0.9086666666666666,0.10947292191833258,0.9667,0.9667,1,0.001,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,2,0.1631664446890354,0.9506166666666667,0.0891503990944475,0.9717,0.9717,2,0.001,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,3,0.13374222418864568,0.9584666666666667,0.06847522250320763,0.9787,0.9787,3,0.001,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,4,0.1188384899755319,0.9632333333333334,0.06896621129969135,0.9771,0.9787,3,0.001,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,5,0.106483905077974,0.9661,0.06560631652884186,0.9794,0.9794,5,0.001,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,6,0.0806944694429636,0.9757333333333333,0.05205326612843201,0.9834,0.9834,6,0.0005,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,7,0.07354731714626153,0.9765666666666667,0.0509031459656544,0.9841,0.9841,7,0.0005,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,8,0.0696029734633863,0.9784333333333334,0.052248917810432616,0.9837,0.9841,7,0.0005,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,9,0.06613672267819444,0.9794,0.053495607057353484,0.9836,0.9841,7,0.0005,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,10,0.06419401174485684,0.9802166666666666,0.0512089280102402,0.9841,0.9841,7,0.0005,,
A3_depth3_w256,42,"256,256,256",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9841,"0.993878,0.993833,0.984496,0.982178,0.983707,0.982063,0.978079,0.976654,0.982546,0.982161"
