run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,1,0.31232984200417996,0.9046666666666666,0.12477137189917266,0.9642,0.9642,1,0.001,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,2,0.15352455513377986,0.9546666666666667,0.1170067553780973,0.9622,0.9642,1,0.001,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,3,0.12400214917312066,0.96385,0.10374371859086677,0.9698,0.9698,3,0.001,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,4,0.10849251683453719,0.9684333333333334,0.08217418410568499,0.9756,0.9756,4,0.001,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,5,0.09725144251473249,0.9712666666666666,0.08727928678169847,0.9758,0.9758,5,0.001,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,6,0.06483213940802962,0.9804166666666667,0.06059176524894429,0.9828,0.9828,6,0.0005,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,7,0.0546124607005467,0.98335,0.06333019550862955,0.9814,0.9828,6,0.0005,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,8,0.051396458713586134,0.9843833333333334,0.06532396789152407,0.982,0.9828,6,0.0005,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,9,0.049693804646950834,0.9842833333333333,0.06469250076161115,0.9818,0.9828,6,0.0005,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,10,0.045842992950851716,0.9860166666666667,0.06262721540107159,0.9829,0.9829,10,0.0005,,
E3_bn_off,42,"512,256,128",relu,0.3,0,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9829,"0.992857,0.988546,0.987403,0.989109,0.979633,0.980942,0.988518,0.967899,0.976386,0.977205"
