run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,1,0.40487318697770436,0.9159833333333334,0.1101049940995872,0.966,0.966,1,0.001,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,2,0.27566225703557334,0.9542166666666667,0.0888446301922202,0.9722,0.9722,2,0.001,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,3,0.2612806983311971,0.9610166666666666,0.07863793655801564,0.9768,0.9768,3,0.001,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,4,0.25305721298058825,0.9655666666666667,0.0641058568666689,0.9793,0.9793,4,0.001,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,5,0.2491086126645406,0.9675666666666667,0.06560313978306949,0.98,0.98,5,0.001,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,6,0.21959831206003824,0.9760833333333333,0.05335467504565604,0.9836,0.9836,6,0.0005,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,7,0.2068071788787842,0.9787166666666667,0.05485358127576764,0.9837,0.9837,7,0.0005,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,8,0.19768331743876139,0.9800333333333333,0.05352267788387835,0.9845,0.9845,8,0.0005,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,9,0.1953866419394811,0.9795833333333334,0.05084122428256087,0.9843,0.9845,8,0.0005,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,10,0.19028518991470336,0.9811166666666666,0.05269338175333105,0.9845,0.9845,8,0.0005,,
F6_l1_1e-5,42,"512,256,128",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0,1e-05,64,10,-1,,,,,,,,0.9845,"0.991837,0.992070,0.986434,0.989109,0.991853,0.975336,0.986430,0.981518,0.978439,0.970268"
