run_name,seed,hidden_sizes,activation,dropout,use_bn,bn_position,lr,scheduler,step_size,gamma,tmax,weight_decay,l1_lambda,batch_size,epochs,epoch,train_loss,train_acc,val_loss,val_acc,best_val_acc_so_far,best_epoch_so_far,lr_current,test_acc,test_per_class
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,1,0.24422095555861792,0.9249333333333334,0.10259284948483109,0.9675,0.9675,1,0.001,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,2,0.13637182314693927,0.9575666666666667,0.07843735154382885,0.9754,0.9754,2,0.001,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,3,0.11380802095035712,0.96395,0.07783808258026838,0.9765,0.9765,3,0.001,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,4,0.09905841307938099,0.9685666666666667,0.07027463548965752,0.9784,0.9784,4,0.001,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,5,0.09052179432014625,0.971,0.06145905421711505,0.9812,0.9812,5,0.001,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,6,0.06244115621000528,0.9797333333333333,0.050969524797657505,0.984,0.984,6,0.0005,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,7,0.057772141172985236,0.9815666666666667,0.052818461524276064,0.9826,0.984,6,0.0005,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,8,0.053884347953647375,0.9825833333333334,0.04914473068201915,0.9844,0.9844,8,0.0005,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,9,0.05169210772514343,0.9836333333333334,0.050218658049614166,0.9847,0.9847,9,0.0005,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,10,0.04975961323752999,0.9837333333333333,0.049372092829179016,0.9848,0.9848,10,0.0005,,
A6_depth3_w512,42,"512,512,512",relu,0.3,1,pre,0.001,step,5,0.5,10,0.0001,0.0,64,10,-1,,,,,,,,0.9848,"0.990816,0.995595,0.984496,0.991089,0.985743,0.980942,0.981211,0.980545,0.980493,0.975223"
